IC61211120250730000000000000932                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35600283005050가정3동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0100가정3동                                                                                                                                                                                                                                                                                                     3005읍면동                                                                                                                                                                                                                                                                                                                                                         
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35600323005060신현원창동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0110신현원창동                                                                                                                                                                                                                                                                                                  3005읍면동                                                                                                                                                                                                                                                                                                                                                         
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35600313005090석남3동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0140석남3동                                                                                                                                                                                                                                                                                                     3005읍면동                                                                                                                                                                                                                                                                                                                                                         
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35600353005120가좌3동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0170가좌3동                                                                                                                                                                                                                                                                                                     3005읍면동                                                                                                                                                                                                                                                                                                                                                         
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35600001001003감사실                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              0020본청                                                                                                                                                                                                                                                                                                        1001감사실                                                                                                                                                                                                                                                                                                                                                         
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35602311025603주택과                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              0020본청                                                                                                                                                                                                                                                                                                        1025도시주택국                                                                                                                                                                                                                                                                                                                                                     
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35601603005173오류왕길동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0223오류왕길동                                                                                                                                                                                                                                                                                                  3005읍면동                                                                                                                                                                                                                                                                                                                                                         
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35600273005040가정2동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0090가정2동                                                                                                                                                                                                                                                                                                     3005읍면동                                                                                                                                                                                                                                                                                                                                                         
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35600303005080석남2동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0130석남2동                                                                                                                                                                                                                                                                                                     3005읍면동                                                                                                                                                                                                                                                                                                                                                         
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35601573005150불로대곡동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0200불로대곡동                                                                                                                                                                                                                                                                                                  3005읍면동                                                                                                                                                                                                                                                                                                                                                         
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35600991105153건강증진과                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0030보건소                                                                                                                                                                                                                                                                                                      1105직속기관                                                                                                                                                                                                                                                                                                                                                       
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35601993005177마전동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              0225마전동                                                                                                                                                                                                                                                                                                      3005읍면동                                                                                                                                                                                                                                                                                                                                                         
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35600363005130가좌4동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0180가좌4동                                                                                                                                                                                                                                                                                                     3005읍면동                                                                                                                                                                                                                                                                                                                                                         
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35601583005160원당동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              0210원당동                                                                                                                                                                                                                                                                                                      3005읍면동                                                                                                                                                                                                                                                                                                                                                         
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35601593005170당하동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              0220당하동                                                                                                                                                                                                                                                                                                      3005읍면동                                                                                                                                                                                                                                                                                                                                                         
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35600211105151보건소                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              0030보건소                                                                                                                                                                                                                                                                                                      1105직속기관                                                                                                                                                                                                                                                                                                                                                       
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35601073005172청라2동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0222청라2동                                                                                                                                                                                                                                                                                                     3005읍면동                                                                                                                                                                                                                                                                                                                                                         
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35600201005100의회사무국                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0010의회사무국                                                                                                                                                                                                                                                                                                  1005의회사무국                                                                                                                                                                                                                                                                                                                                                     
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35601063005171청라1동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0221청라1동                                                                                                                                                                                                                                                                                                     3005읍면동                                                                                                                                                                                                                                                                                                                                                         
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35602301025200건축과                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              0020본청                                                                                                                                                                                                                                                                                                        1025도시주택국                                                                                                                                                                                                                                                                                                                                                     
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35602291025300도시계획과                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0020본청                                                                                                                                                                                                                                                                                                        1025도시주택국                                                                                                                                                                                                                                                                                                                                                     
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35600263005030가정1동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0080가정1동                                                                                                                                                                                                                                                                                                     3005읍면동                                                                                                                                                                                                                                                                                                                                                         
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35600333005100가좌1동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0150가좌1동                                                                                                                                                                                                                                                                                                     3005읍면동                                                                                                                                                                                                                                                                                                                                                         
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35600243005010검암경서동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0060검암경서동                                                                                                                                                                                                                                                                                                  3005읍면동                                                                                                                                                                                                                                                                                                                                                         
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35600293005070석남1동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0120석남1동                                                                                                                                                                                                                                                                                                     3005읍면동                                                                                                                                                                                                                                                                                                                                                         
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35601433005174청라3동                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             0224청라3동                                                                                                                                                                                                                                                                                                     3005읍면동                                                                                                                                                                                                                                                                                                                                                         
IC6121223560000인천광역시 서구                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     35600201005000의회사무국                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0010의회사무국                                                                                                                                                                                                                                                                                                  1005의회사무국                                                                                                                                                                                                                                                                                                                                                     
